# LAMMPS data file written by OVITO Basic 3.13.1

540 atoms
3 atom types

0.0 16.11614658 xlo xhi
0.0 16.38838947 ylo yhi
0.0 22.90907886 zlo zhi


Masses

1 40.078  # Ca2+
2 47.867  # Ti4+
3 15.9994  # O2-

Atoms  # atomic

114 3 -2.000000 -4.2454964776 1.1492971042 11.1478730022
115 3 -2.000000 -4.2454964776 1.1492971042 7.9430260478
116 3 -2.000000 -1.1265523824 4.3134993858 11.7612058578
117 3 -2.000000 -1.5594720476 1.5821011408 14.9660528122
118 3 -2.000000 -3.8125768124 3.8806953492 11.1478730022
119 3 -2.000000 -3.8125768124 3.8806953492 7.9430260478
120 3 -2.000000 -1.5594720476 1.5821011408 11.7612058578
121 1 2.000000 -2.6373165465 8.4258039223 -1.909089905
122 1 2.000000 -2.7347323135 7.9625855477 -5.727269715
123 1 2.000000 -0.0487078835 5.6944056773 -1.909089905
124 1 2.000000 -5.3233409765 10.6939837927 -5.727269715
125 2 4.000000 -5.37204886 8.194194735 -3.81817981
126 2 4.000000 -5.37204886 8.194194735 -7.63635962
127 2 4.000000 -2.68602443 5.46279649 -3.81817981
128 2 4.000000 -2.68602443 5.46279649 -7.63635962
129 3 -2.000000 -4.9595769856 8.0921913231 -1.909089905
130 3 -2.000000 -0.4124718744 8.2961981469 -5.727269715
131 3 -2.000000 -3.0984963044 10.8235895681 -1.909089905
132 3 -2.000000 -2.2735525556 5.5647999019 -5.727269715
133 3 -2.000000 -1.1265523824 9.7762958758 -0.3066664278
134 3 -2.000000 -4.2454964776 6.6120935942 -4.1248462378
135 3 -2.000000 -4.2454964776 6.6120935942 -7.3296931922
136 3 -2.000000 -1.1265523824 9.7762958758 -3.5115133822
137 3 -2.000000 -1.5594720476 7.0448976308 -0.3066664278
138 3 -2.000000 -3.8125768124 9.3434918392 -4.1248462378
139 3 -2.000000 -3.8125768124 9.3434918392 -7.3296931922
140 3 -2.000000 -1.5594720476 7.0448976308 -3.5115133822
141 1 2.000000 -2.6373165465 8.4258039223 5.727269715
142 1 2.000000 -2.7347323135 7.9625855477 1.909089905
143 1 2.000000 -0.0487078835 5.6944056773 5.727269715
144 1 2.000000 -5.3233409765 10.6939837927 1.909089905
145 2 4.000000 -5.37204886 8.194194735 3.81817981
146 2 4.000000 -5.37204886 8.194194735 0.0
147 2 4.000000 -2.68602443 5.46279649 3.81817981
148 2 4.000000 -2.68602443 5.46279649 0.0
149 3 -2.000000 -4.9595769856 8.0921913231 5.727269715
150 3 -2.000000 -0.4124718744 8.2961981469 1.909089905
151 3 -2.000000 -3.0984963044 10.8235895681 5.727269715
152 3 -2.000000 -2.2735525556 5.5647999019 1.909089905
153 3 -2.000000 -1.1265523824 9.7762958758 7.3296931922
154 3 -2.000000 -4.2454964776 6.6120935942 3.5115133822
155 3 -2.000000 -4.2454964776 6.6120935942 0.3066664278
156 3 -2.000000 -1.1265523824 9.7762958758 4.1248462378
157 3 -2.000000 -1.5594720476 7.0448976308 7.3296931922
158 3 -2.000000 -3.8125768124 9.3434918392 3.5115133822
159 3 -2.000000 -3.8125768124 9.3434918392 0.3066664278
160 3 -2.000000 -1.5594720476 7.0448976308 4.1248462378
161 1 2.000000 -2.6373165465 8.4258039223 13.363629335
162 1 2.000000 -2.7347323135 7.9625855477 9.545449525
163 1 2.000000 -0.0487078835 5.6944056773 13.363629335
164 1 2.000000 -5.3233409765 10.6939837927 9.545449525
165 2 4.000000 -5.37204886 8.194194735 11.45453943
166 2 4.000000 -5.37204886 8.194194735 7.63635962
167 2 4.000000 -2.68602443 5.46279649 11.45453943
168 2 4.000000 -2.68602443 5.46279649 7.63635962
169 3 -2.000000 -4.9595769856 8.0921913231 13.363629335
170 3 -2.000000 -0.4124718744 8.2961981469 9.545449525
171 3 -2.000000 -3.0984963044 10.8235895681 13.363629335
172 3 -2.000000 -2.2735525556 5.5647999019 9.545449525
173 3 -2.000000 -1.1265523824 9.7762958758 14.9660528122
174 3 -2.000000 -4.2454964776 6.6120935942 11.1478730022
175 3 -2.000000 -4.2454964776 6.6120935942 7.9430260478
176 3 -2.000000 -1.1265523824 9.7762958758 11.7612058578
177 3 -2.000000 -1.5594720476 7.0448976308 14.9660528122
178 3 -2.000000 -3.8125768124 9.3434918392 11.1478730022
179 3 -2.000000 -3.8125768124 9.3434918392 7.9430260478
180 3 -2.000000 -1.5594720476 7.0448976308 11.7612058578
181 1 2.000000 2.7347323135 -2.4997890577 -1.909089905
182 1 2.000000 2.6373165465 -2.9630074323 -5.727269715
183 1 2.000000 5.3233409765 -5.2311873027 -1.909089905
184 1 2.000000 0.0487078835 -0.2316091873 -5.727269715
185 2 4.000000 0.0 -2.731398245 -3.81817981
186 2 4.000000 0.0 -2.731398245 -7.63635962
187 2 4.000000 2.68602443 -5.46279649 -3.81817981
188 2 4.000000 2.68602443 -5.46279649 -7.63635962
189 3 -2.000000 0.4124718744 -2.8334016569 -1.909089905
190 3 -2.000000 4.9595769856 -2.6293948331 -5.727269715
191 3 -2.000000 2.2735525556 -0.1020034119 -1.909089905
192 3 -2.000000 3.0984963044 -5.3607930781 -5.727269715
193 3 -2.000000 4.2454964776 -1.1492971042 -0.3066664278
194 3 -2.000000 1.1265523824 -4.3134993858 -4.1248462378
195 3 -2.000000 1.1265523824 -4.3134993858 -7.3296931922
196 3 -2.000000 4.2454964776 -1.1492971042 -3.5115133822
197 3 -2.000000 3.8125768124 -3.8806953492 -0.3066664278
198 3 -2.000000 1.5594720476 -1.5821011408 -4.1248462378
199 3 -2.000000 1.5594720476 -1.5821011408 -7.3296931922
200 3 -2.000000 3.8125768124 -3.8806953492 -3.5115133822
201 1 2.000000 2.7347323135 -2.4997890577 5.727269715
202 1 2.000000 2.6373165465 -2.9630074323 1.909089905
203 1 2.000000 5.3233409765 -5.2311873027 5.727269715
204 1 2.000000 0.0487078835 -0.2316091873 1.909089905
205 2 4.000000 0.0 -2.731398245 3.81817981
206 2 4.000000 0.0 -2.731398245 0.0
207 2 4.000000 2.68602443 -5.46279649 3.81817981
208 2 4.000000 2.68602443 -5.46279649 0.0
209 3 -2.000000 0.4124718744 -2.8334016569 5.727269715
210 3 -2.000000 4.9595769856 -2.6293948331 1.909089905
211 3 -2.000000 2.2735525556 -0.1020034119 5.727269715
212 3 -2.000000 3.0984963044 -5.3607930781 1.909089905
213 3 -2.000000 4.2454964776 -1.1492971042 7.3296931922
214 3 -2.000000 1.1265523824 -4.3134993858 3.5115133822
215 3 -2.000000 1.1265523824 -4.3134993858 0.3066664278
216 3 -2.000000 4.2454964776 -1.1492971042 4.1248462378
217 3 -2.000000 3.8125768124 -3.8806953492 7.3296931922
218 3 -2.000000 1.5594720476 -1.5821011408 3.5115133822
219 3 -2.000000 1.5594720476 -1.5821011408 0.3066664278
220 3 -2.000000 3.8125768124 -3.8806953492 4.1248462378
221 1 2.000000 2.7347323135 -2.4997890577 13.363629335
222 1 2.000000 2.6373165465 -2.9630074323 9.545449525
223 1 2.000000 5.3233409765 -5.2311873027 13.363629335
224 1 2.000000 0.0487078835 -0.2316091873 9.545449525
225 2 4.000000 0.0 -2.731398245 11.45453943
226 2 4.000000 0.0 -2.731398245 7.63635962
227 2 4.000000 2.68602443 -5.46279649 11.45453943
228 2 4.000000 2.68602443 -5.46279649 7.63635962
229 3 -2.000000 0.4124718744 -2.8334016569 13.363629335
230 3 -2.000000 4.9595769856 -2.6293948331 9.545449525
231 3 -2.000000 2.2735525556 -0.1020034119 13.363629335
232 3 -2.000000 3.0984963044 -5.3607930781 9.545449525
233 3 -2.000000 4.2454964776 -1.1492971042 14.9660528122
234 3 -2.000000 1.1265523824 -4.3134993858 11.1478730022
235 3 -2.000000 1.1265523824 -4.3134993858 7.9430260478
236 3 -2.000000 4.2454964776 -1.1492971042 11.7612058578
237 3 -2.000000 3.8125768124 -3.8806953492 14.9660528122
238 3 -2.000000 1.5594720476 -1.5821011408 11.1478730022
239 3 -2.000000 1.5594720476 -1.5821011408 7.9430260478
240 3 -2.000000 3.8125768124 -3.8806953492 11.7612058578
241 1 2.000000 2.7347323135 2.9630074323 -1.909089905
242 1 2.000000 2.6373165465 2.4997890577 -5.727269715
243 1 2.000000 5.3233409765 0.2316091873 -1.909089905
244 1 2.000000 0.0487078835 5.2311873027 -5.727269715
245 2 4.000000 0.0 2.731398245 -3.81817981
246 2 4.000000 0.0 2.731398245 -7.63635962
247 2 4.000000 2.68602443 0.0 -3.81817981
248 2 4.000000 2.68602443 0.0 -7.63635962
249 3 -2.000000 0.4124718744 2.6293948331 -1.909089905
250 3 -2.000000 4.9595769856 2.8334016569 -5.727269715
251 3 -2.000000 2.2735525556 5.3607930781 -1.909089905
252 3 -2.000000 3.0984963044 0.1020034119 -5.727269715
253 3 -2.000000 4.2454964776 4.3134993858 -0.3066664278
254 3 -2.000000 1.1265523824 1.1492971042 -4.1248462378
255 3 -2.000000 1.1265523824 1.1492971042 -7.3296931922
256 3 -2.000000 4.2454964776 4.3134993858 -3.5115133822
257 3 -2.000000 3.8125768124 1.5821011408 -0.3066664278
258 3 -2.000000 1.5594720476 3.8806953492 -4.1248462378
259 3 -2.000000 1.5594720476 3.8806953492 -7.3296931922
260 3 -2.000000 3.8125768124 1.5821011408 -3.5115133822
261 1 2.000000 2.7347323135 2.9630074323 5.727269715
262 1 2.000000 2.6373165465 2.4997890577 1.909089905
263 1 2.000000 5.3233409765 0.2316091873 5.727269715
264 1 2.000000 0.0487078835 5.2311873027 1.909089905
265 2 4.000000 0.0 2.731398245 3.81817981
266 2 4.000000 0.0 2.731398245 0.0
267 2 4.000000 2.68602443 0.0 3.81817981
268 2 4.000000 2.68602443 0.0 0.0
269 3 -2.000000 0.4124718744 2.6293948331 5.727269715
270 3 -2.000000 4.9595769856 2.8334016569 1.909089905
271 3 -2.000000 2.2735525556 5.3607930781 5.727269715
272 3 -2.000000 3.0984963044 0.1020034119 1.909089905
273 3 -2.000000 4.2454964776 4.3134993858 7.3296931922
274 3 -2.000000 1.1265523824 1.1492971042 3.5115133822
275 3 -2.000000 1.1265523824 1.1492971042 0.3066664278
276 3 -2.000000 4.2454964776 4.3134993858 4.1248462378
277 3 -2.000000 3.8125768124 1.5821011408 7.3296931922
278 3 -2.000000 1.5594720476 3.8806953492 3.5115133822
279 3 -2.000000 1.5594720476 3.8806953492 0.3066664278
280 3 -2.000000 3.8125768124 1.5821011408 4.1248462378
281 1 2.000000 2.7347323135 2.9630074323 13.363629335
282 1 2.000000 2.6373165465 2.4997890577 9.545449525
283 1 2.000000 5.3233409765 0.2316091873 13.363629335
284 1 2.000000 0.0487078835 5.2311873027 9.545449525
285 2 4.000000 0.0 2.731398245 11.45453943
286 2 4.000000 0.0 2.731398245 7.63635962
287 2 4.000000 2.68602443 0.0 11.45453943
288 2 4.000000 2.68602443 0.0 7.63635962
289 3 -2.000000 0.4124718744 2.6293948331 13.363629335
290 3 -2.000000 4.9595769856 2.8334016569 9.545449525
291 3 -2.000000 2.2735525556 5.3607930781 13.363629335
292 3 -2.000000 3.0984963044 0.1020034119 9.545449525
293 3 -2.000000 4.2454964776 4.3134993858 14.9660528122
294 3 -2.000000 1.1265523824 1.1492971042 11.1478730022
295 3 -2.000000 1.1265523824 1.1492971042 7.9430260478
296 3 -2.000000 4.2454964776 4.3134993858 11.7612058578
297 3 -2.000000 3.8125768124 1.5821011408 14.9660528122
298 3 -2.000000 1.5594720476 3.8806953492 11.1478730022
299 3 -2.000000 1.5594720476 3.8806953492 7.9430260478
300 3 -2.000000 3.8125768124 1.5821011408 11.7612058578
301 1 2.000000 2.7347323135 8.4258039223 -1.909089905
302 1 2.000000 2.6373165465 7.9625855477 -5.727269715
303 1 2.000000 5.3233409765 5.6944056773 -1.909089905
304 1 2.000000 0.0487078835 10.6939837927 -5.727269715
305 2 4.000000 0.0 8.194194735 -3.81817981
306 2 4.000000 0.0 8.194194735 -7.63635962
307 2 4.000000 2.68602443 5.46279649 -3.81817981
308 2 4.000000 2.68602443 5.46279649 -7.63635962
309 3 -2.000000 0.4124718744 8.0921913231 -1.909089905
310 3 -2.000000 4.9595769856 8.2961981469 -5.727269715
311 3 -2.000000 2.2735525556 10.8235895681 -1.909089905
312 3 -2.000000 3.0984963044 5.5647999019 -5.727269715
313 3 -2.000000 4.2454964776 9.7762958758 -0.3066664278
314 3 -2.000000 1.1265523824 6.6120935942 -4.1248462378
315 3 -2.000000 1.1265523824 6.6120935942 -7.3296931922
316 3 -2.000000 4.2454964776 9.7762958758 -3.5115133822
317 3 -2.000000 3.8125768124 7.0448976308 -0.3066664278
318 3 -2.000000 1.5594720476 9.3434918392 -4.1248462378
319 3 -2.000000 1.5594720476 9.3434918392 -7.3296931922
320 3 -2.000000 3.8125768124 7.0448976308 -3.5115133822
321 1 2.000000 2.7347323135 8.4258039223 5.727269715
322 1 2.000000 2.6373165465 7.9625855477 1.909089905
323 1 2.000000 5.3233409765 5.6944056773 5.727269715
324 1 2.000000 0.0487078835 10.6939837927 1.909089905
325 2 4.000000 0.0 8.194194735 3.81817981
326 2 4.000000 0.0 8.194194735 0.0
327 2 4.000000 2.68602443 5.46279649 3.81817981
328 2 4.000000 2.68602443 5.46279649 0.0
329 3 -2.000000 0.4124718744 8.0921913231 5.727269715
330 3 -2.000000 4.9595769856 8.2961981469 1.909089905
331 3 -2.000000 2.2735525556 10.8235895681 5.727269715
332 3 -2.000000 3.0984963044 5.5647999019 1.909089905
333 3 -2.000000 4.2454964776 9.7762958758 7.3296931922
334 3 -2.000000 1.1265523824 6.6120935942 3.5115133822
335 3 -2.000000 1.1265523824 6.6120935942 0.3066664278
336 3 -2.000000 4.2454964776 9.7762958758 4.1248462378
337 3 -2.000000 3.8125768124 7.0448976308 7.3296931922
338 3 -2.000000 1.5594720476 9.3434918392 3.5115133822
339 3 -2.000000 1.5594720476 9.3434918392 0.3066664278
340 3 -2.000000 3.8125768124 7.0448976308 4.1248462378
341 1 2.000000 2.7347323135 8.4258039223 13.363629335
342 1 2.000000 2.6373165465 7.9625855477 9.545449525
343 1 2.000000 5.3233409765 5.6944056773 13.363629335
344 1 2.000000 0.0487078835 10.6939837927 9.545449525
345 2 4.000000 0.0 8.194194735 11.45453943
346 2 4.000000 0.0 8.194194735 7.63635962
347 2 4.000000 2.68602443 5.46279649 11.45453943
348 2 4.000000 2.68602443 5.46279649 7.63635962
349 3 -2.000000 0.4124718744 8.0921913231 13.363629335
350 3 -2.000000 4.9595769856 8.2961981469 9.545449525
351 3 -2.000000 2.2735525556 10.8235895681 13.363629335
352 3 -2.000000 3.0984963044 5.5647999019 9.545449525
353 3 -2.000000 4.2454964776 9.7762958758 14.9660528122
354 3 -2.000000 1.1265523824 6.6120935942 11.1478730022
355 3 -2.000000 1.1265523824 6.6120935942 7.9430260478
356 3 -2.000000 4.2454964776 9.7762958758 11.7612058578
357 3 -2.000000 3.8125768124 7.0448976308 14.9660528122
358 3 -2.000000 1.5594720476 9.3434918392 11.1478730022
359 3 -2.000000 1.5594720476 9.3434918392 7.9430260478
360 3 -2.000000 3.8125768124 7.0448976308 11.7612058578
361 1 2.000000 8.1067811735 -2.4997890577 -1.909089905
362 1 2.000000 8.0093654065 -2.9630074323 -5.727269715
363 1 2.000000 10.6953898365 -5.2311873027 -1.909089905
364 1 2.000000 5.4207567435 -0.2316091873 -5.727269715
365 2 4.000000 5.37204886 -2.731398245 -3.81817981
366 2 4.000000 5.37204886 -2.731398245 -7.63635962
367 2 4.000000 8.05807329 -5.46279649 -3.81817981
368 2 4.000000 8.05807329 -5.46279649 -7.63635962
369 3 -2.000000 5.7845207344 -2.8334016569 -1.909089905
370 3 -2.000000 10.3316258456 -2.6293948331 -5.727269715
371 3 -2.000000 7.6456014156 -0.1020034119 -1.909089905
372 3 -2.000000 8.4705451644 -5.3607930781 -5.727269715
373 3 -2.000000 9.6175453376 -1.1492971042 -0.3066664278
374 3 -2.000000 6.4986012424 -4.3134993858 -4.1248462378
375 3 -2.000000 6.4986012424 -4.3134993858 -7.3296931922
376 3 -2.000000 9.6175453376 -1.1492971042 -3.5115133822
377 3 -2.000000 9.1846256724 -3.8806953492 -0.3066664278
378 3 -2.000000 6.9315209076 -1.5821011408 -4.1248462378
379 3 -2.000000 6.9315209076 -1.5821011408 -7.3296931922
380 3 -2.000000 9.1846256724 -3.8806953492 -3.5115133822
381 1 2.000000 8.1067811735 -2.4997890577 5.727269715
382 1 2.000000 8.0093654065 -2.9630074323 1.909089905
383 1 2.000000 10.6953898365 -5.2311873027 5.727269715
384 1 2.000000 5.4207567435 -0.2316091873 1.909089905
385 2 4.000000 5.37204886 -2.731398245 3.81817981
386 2 4.000000 5.37204886 -2.731398245 0.0
387 2 4.000000 8.05807329 -5.46279649 3.81817981
388 2 4.000000 8.05807329 -5.46279649 0.0
389 3 -2.000000 5.7845207344 -2.8334016569 5.727269715
390 3 -2.000000 10.3316258456 -2.6293948331 1.909089905
391 3 -2.000000 7.6456014156 -0.1020034119 5.727269715
392 3 -2.000000 8.4705451644 -5.3607930781 1.909089905
393 3 -2.000000 9.6175453376 -1.1492971042 7.3296931922
394 3 -2.000000 6.4986012424 -4.3134993858 3.5115133822
395 3 -2.000000 6.4986012424 -4.3134993858 0.3066664278
396 3 -2.000000 9.6175453376 -1.1492971042 4.1248462378
397 3 -2.000000 9.1846256724 -3.8806953492 7.3296931922
398 3 -2.000000 6.9315209076 -1.5821011408 3.5115133822
399 3 -2.000000 6.9315209076 -1.5821011408 0.3066664278
400 3 -2.000000 9.1846256724 -3.8806953492 4.1248462378
401 1 2.000000 8.1067811735 -2.4997890577 13.363629335
402 1 2.000000 8.0093654065 -2.9630074323 9.545449525
403 1 2.000000 10.6953898365 -5.2311873027 13.363629335
404 1 2.000000 5.4207567435 -0.2316091873 9.545449525
405 2 4.000000 5.37204886 -2.731398245 11.45453943
406 2 4.000000 5.37204886 -2.731398245 7.63635962
407 2 4.000000 8.05807329 -5.46279649 11.45453943
408 2 4.000000 8.05807329 -5.46279649 7.63635962
409 3 -2.000000 5.7845207344 -2.8334016569 13.363629335
410 3 -2.000000 10.3316258456 -2.6293948331 9.545449525
411 3 -2.000000 7.6456014156 -0.1020034119 13.363629335
412 3 -2.000000 8.4705451644 -5.3607930781 9.545449525
413 3 -2.000000 9.6175453376 -1.1492971042 14.9660528122
414 3 -2.000000 6.4986012424 -4.3134993858 11.1478730022
415 3 -2.000000 6.4986012424 -4.3134993858 7.9430260478
416 3 -2.000000 9.6175453376 -1.1492971042 11.7612058578
417 3 -2.000000 9.1846256724 -3.8806953492 14.9660528122
418 3 -2.000000 6.9315209076 -1.5821011408 11.1478730022
419 3 -2.000000 6.9315209076 -1.5821011408 7.9430260478
420 3 -2.000000 9.1846256724 -3.8806953492 11.7612058578
421 1 2.000000 8.1067811735 2.9630074323 -1.909089905
422 1 2.000000 8.0093654065 2.4997890577 -5.727269715
423 1 2.000000 10.6953898365 0.2316091873 -1.909089905
424 1 2.000000 5.4207567435 5.2311873027 -5.727269715
425 2 4.000000 5.37204886 2.731398245 -3.81817981
426 2 4.000000 5.37204886 2.731398245 -7.63635962
427 2 4.000000 8.05807329 0.0 -3.81817981
428 2 4.000000 8.05807329 0.0 -7.63635962
429 3 -2.000000 5.7845207344 2.6293948331 -1.909089905
430 3 -2.000000 10.3316258456 2.8334016569 -5.727269715
431 3 -2.000000 7.6456014156 5.3607930781 -1.909089905
432 3 -2.000000 8.4705451644 0.1020034119 -5.727269715
433 3 -2.000000 9.6175453376 4.3134993858 -0.3066664278
434 3 -2.000000 6.4986012424 1.1492971042 -4.1248462378
435 3 -2.000000 6.4986012424 1.1492971042 -7.3296931922
436 3 -2.000000 9.6175453376 4.3134993858 -3.5115133822
437 3 -2.000000 9.1846256724 1.5821011408 -0.3066664278
438 3 -2.000000 6.9315209076 3.8806953492 -4.1248462378
439 3 -2.000000 6.9315209076 3.8806953492 -7.3296931922
440 3 -2.000000 9.1846256724 1.5821011408 -3.5115133822
441 1 2.000000 8.1067811735 2.9630074323 5.727269715
442 1 2.000000 8.0093654065 2.4997890577 1.909089905
443 1 2.000000 10.6953898365 0.2316091873 5.727269715
444 1 2.000000 5.4207567435 5.2311873027 1.909089905
445 2 4.000000 5.37204886 2.731398245 3.81817981
446 2 4.000000 5.37204886 2.731398245 0.0
447 2 4.000000 8.05807329 0.0 3.81817981
448 2 4.000000 8.05807329 0.0 0.0
449 3 -2.000000 5.7845207344 2.6293948331 5.727269715
