# r (Å)	g(r)
7.525000000000000355e+00 9.209182571638327985e-01
7.575000000000001066e+00 8.874468967013823262e-01
7.625000000000000000e+00 8.985637172397801242e-01
7.675000000000000711e+00 8.646070553868605568e-01
7.724999999999999645e+00 8.551842926038688564e-01
7.775000000000000355e+00 8.556058055650491712e-01
7.825000000000001066e+00 8.484749176264099191e-01
7.875000000000000000e+00 8.260595727940566180e-01
7.925000000000000711e+00 8.210531872199746672e-01
7.974999999999999645e+00 7.974041752481895173e-01
8.025000000000000355e+00 7.991122282020406420e-01
8.074999999999999289e+00 7.833286406693648063e-01
8.125000000000000000e+00 7.810694603848210571e-01
8.175000000000000711e+00 7.616626690681400635e-01
8.225000000000001421e+00 7.622512110125353457e-01
8.275000000000000355e+00 7.491750005407102897e-01
8.324999999999999289e+00 7.397437341442977266e-01
8.375000000000000000e+00 7.148858972513287835e-01
8.425000000000000711e+00 7.111898669734056933e-01
8.475000000000001421e+00 7.060909382547880808e-01
8.525000000000000355e+00 6.995296167633657802e-01
8.574999999999999289e+00 6.686178389591982407e-01
8.625000000000000000e+00 6.682148044308562351e-01
8.675000000000000711e+00 6.581553846607669511e-01
8.725000000000001421e+00 6.429515102434318896e-01
8.775000000000000355e+00 6.269137884258032534e-01
8.824999999999999289e+00 6.249383017056866496e-01
8.875000000000000000e+00 6.099868191831725461e-01
8.925000000000000711e+00 6.027219010068165517e-01
8.975000000000001421e+00 5.933580605055494006e-01
9.025000000000000355e+00 5.851410175990212625e-01
9.074999999999999289e+00 5.726726585693376892e-01
9.125000000000000000e+00 5.531793617879470215e-01
9.175000000000000711e+00 5.640381237511373769e-01
9.225000000000001421e+00 5.517229555370557481e-01
9.275000000000000355e+00 5.465766832161589317e-01
9.324999999999999289e+00 5.362016508945904869e-01
9.375000000000000000e+00 5.256088892079111563e-01
9.425000000000000711e+00 5.073727017086671065e-01
9.475000000000001421e+00 5.022092415364893814e-01
9.525000000000000355e+00 4.917324200304900028e-01
9.575000000000001066e+00 4.804918263969700232e-01
9.625000000000000000e+00 4.636173491420977344e-01
9.675000000000000711e+00 4.560327835158181631e-01
9.725000000000001421e+00 4.492943890165617682e-01
9.775000000000000355e+00 4.323023850072866270e-01
9.825000000000001066e+00 4.286553984391160421e-01
9.875000000000000000e+00 4.140448361855518233e-01
9.925000000000000711e+00 3.975657033523141703e-01
9.975000000000001421e+00 3.861932729587573832e-01
