# r (Å)	g(r)
2.500000000000000139e-02 0.000000000000000000e+00
7.500000000000001110e-02 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
1.750000000000000167e-01 0.000000000000000000e+00
2.250000000000000056e-01 0.000000000000000000e+00
2.750000000000000222e-01 0.000000000000000000e+00
3.250000000000000666e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
4.250000000000000444e-01 0.000000000000000000e+00
4.749999999999999778e-01 0.000000000000000000e+00
5.250000000000000222e-01 0.000000000000000000e+00
5.750000000000000666e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
6.750000000000000444e-01 0.000000000000000000e+00
7.250000000000000888e-01 0.000000000000000000e+00
7.750000000000000222e-01 0.000000000000000000e+00
8.250000000000000666e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
9.250000000000000444e-01 0.000000000000000000e+00
9.750000000000000888e-01 0.000000000000000000e+00
1.024999999999999911e+00 0.000000000000000000e+00
1.075000000000000178e+00 0.000000000000000000e+00
1.125000000000000000e+00 0.000000000000000000e+00
1.175000000000000266e+00 0.000000000000000000e+00
1.225000000000000089e+00 0.000000000000000000e+00
1.274999999999999911e+00 0.000000000000000000e+00
1.325000000000000178e+00 0.000000000000000000e+00
1.375000000000000000e+00 0.000000000000000000e+00
1.425000000000000266e+00 0.000000000000000000e+00
1.475000000000000089e+00 0.000000000000000000e+00
1.524999999999999911e+00 0.000000000000000000e+00
1.575000000000000178e+00 0.000000000000000000e+00
1.625000000000000000e+00 4.519386855536569776e-03
1.675000000000000266e+00 1.049226149831166133e-01
1.725000000000000089e+00 4.866223324980062936e-01
1.774999999999999911e+00 1.257572881725698810e+00
1.825000000000000178e+00 1.797557760196737853e+00
1.875000000000000000e+00 1.939464322040363120e+00
1.925000000000000266e+00 1.840026978792062895e+00
1.975000000000000089e+00 1.778641175847103684e+00
2.025000000000000355e+00 1.630778026476554565e+00
2.075000000000000178e+00 1.433949173533534793e+00
2.125000000000000000e+00 1.379599757407644400e+00
2.174999999999999822e+00 1.275695986487070721e+00
2.225000000000000089e+00 1.212579411451492950e+00
2.275000000000000355e+00 1.194455536565961706e+00
2.325000000000000178e+00 1.234890817226142801e+00
2.375000000000000000e+00 1.167928673917536964e+00
2.425000000000000266e+00 1.141912501227619670e+00
2.475000000000000089e+00 1.055327961544580084e+00
2.525000000000000355e+00 1.100679509054353078e+00
2.575000000000000178e+00 9.965538630962117450e-01
2.625000000000000000e+00 9.837779882538310039e-01
2.675000000000000266e+00 9.795913550496649913e-01
2.725000000000000089e+00 1.015227266342923595e+00
2.775000000000000355e+00 1.003253671953589166e+00
2.825000000000000178e+00 1.006937197775740866e+00
2.875000000000000000e+00 9.861763215614877121e-01
2.925000000000000266e+00 1.021102351600571723e+00
2.975000000000000089e+00 1.027072966129104259e+00
3.025000000000000355e+00 1.089046293528650233e+00
3.075000000000000178e+00 1.144374974029304992e+00
3.125000000000000000e+00 1.208261938716312045e+00
3.175000000000000266e+00 1.329152782547138756e+00
3.225000000000000089e+00 1.387326477585236306e+00
3.275000000000000355e+00 1.377558693042636895e+00
3.325000000000000178e+00 1.351913698226159699e+00
3.375000000000000000e+00 1.284912478878575737e+00
3.425000000000000266e+00 1.238175553193351597e+00
3.475000000000000089e+00 1.169198220010092326e+00
3.525000000000000355e+00 1.097845478395700125e+00
3.575000000000000178e+00 1.006031170956327658e+00
3.625000000000000000e+00 9.975433283534924644e-01
3.675000000000000266e+00 9.499649667480175586e-01
3.725000000000000089e+00 9.148860086905423739e-01
3.775000000000000355e+00 9.223569706825197612e-01
3.825000000000000178e+00 9.405475478618440244e-01
3.875000000000000000e+00 9.572332571728111583e-01
3.925000000000000266e+00 1.023382847655283534e+00
3.975000000000000089e+00 1.037077128092048772e+00
4.025000000000000355e+00 1.119027941965532236e+00
4.075000000000000178e+00 1.125755368854190808e+00
4.125000000000000000e+00 1.177420938929495842e+00
4.175000000000000711e+00 1.211239970170233660e+00
4.224999999999999645e+00 1.229097338324586675e+00
4.275000000000000355e+00 1.264731105916823806e+00
4.325000000000000178e+00 1.257776615938051679e+00
4.375000000000000000e+00 1.276164872124748273e+00
4.425000000000000711e+00 1.313316599477149182e+00
4.474999999999999645e+00 1.271418812495676232e+00
4.525000000000000355e+00 1.268929092413434656e+00
4.575000000000000178e+00 1.256170207041648945e+00
4.625000000000000000e+00 1.207210938112943666e+00
4.675000000000000711e+00 1.197362784223584775e+00
4.724999999999999645e+00 1.144357919476006957e+00
4.775000000000000355e+00 1.118947670401138517e+00
4.825000000000001066e+00 1.063409500065043201e+00
4.875000000000000000e+00 1.072676367156544908e+00
4.925000000000000711e+00 1.033621312497817080e+00
4.974999999999999645e+00 1.044775037246449934e+00
5.025000000000000355e+00 1.022038931206686430e+00
5.075000000000001066e+00 9.990648090672459292e-01
5.125000000000000000e+00 1.034647369022175134e+00
5.175000000000000711e+00 1.031388619664691531e+00
5.224999999999999645e+00 1.014803871334217789e+00
5.275000000000000355e+00 1.034688565505450519e+00
5.325000000000001066e+00 1.013665563905500333e+00
5.375000000000000000e+00 1.015274367080351459e+00
5.425000000000000711e+00 1.024356902442551176e+00
5.474999999999999645e+00 9.977697029457037736e-01
5.525000000000000355e+00 9.926946549056973046e-01
5.575000000000001066e+00 9.844403664771829154e-01
5.625000000000000000e+00 9.849970065813455911e-01
5.675000000000000711e+00 9.983516994943072431e-01
5.724999999999999645e+00 9.880295164449660605e-01
5.775000000000000355e+00 9.854286591560875719e-01
5.825000000000001066e+00 9.828883710454556777e-01
5.875000000000000000e+00 9.707248119014307841e-01
5.925000000000000711e+00 9.490842920693167706e-01
5.974999999999999645e+00 9.458587240479829905e-01
6.025000000000000355e+00 9.503901593071237830e-01
6.075000000000001066e+00 9.630530002662656130e-01
6.125000000000000000e+00 9.485604298538607981e-01
6.175000000000000711e+00 9.252277380509598137e-01
6.224999999999999645e+00 9.446115268685523203e-01
6.275000000000000355e+00 9.317397339639387210e-01
6.325000000000001066e+00 9.590320849005653514e-01
6.375000000000000000e+00 9.529554714502922463e-01
6.425000000000000711e+00 9.690203012155248485e-01
6.474999999999999645e+00 9.581928357124293028e-01
6.525000000000000355e+00 9.685128916178846747e-01
6.575000000000001066e+00 9.585320098255198928e-01
6.625000000000000000e+00 9.729421555356990714e-01
6.675000000000000711e+00 9.846716705732174724e-01
6.724999999999999645e+00 9.830151484375291293e-01
6.775000000000000355e+00 9.937808501032344699e-01
6.825000000000001066e+00 1.001393698423984402e+00
6.875000000000000000e+00 9.860393125934520109e-01
6.925000000000000711e+00 9.924255053861708031e-01
6.974999999999999645e+00 9.810285168776924358e-01
7.025000000000000355e+00 9.862993337074298372e-01
7.075000000000001066e+00 9.745539193566482572e-01
7.125000000000000000e+00 9.535576133835536039e-01
7.175000000000000711e+00 9.701431299134143371e-01
7.224999999999999645e+00 9.460924167752580161e-01
7.275000000000000355e+00 9.423029162663009162e-01
7.325000000000001066e+00 9.215491444537688981e-01
7.375000000000000000e+00 9.254068865291479318e-01
7.425000000000000711e+00 9.176759936315673771e-01
7.474999999999999645e+00 9.015245390327978336e-01
